run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
f531645cdec12c6a,2025-10-05T21:50:22.800657+00:00,1,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3762,YES,"This project involves the ""development""","YES
Rationale: This project involves the ""development""",,406,298,704
e920ff3c1849affc,2025-10-05T21:50:23.517864+00:00,26,---,(none),baseline,3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4141,YES,The project develops a novel,"YES
Rationale: The project develops a novel",,451,298,749
1b963366ec72b25f,2025-10-05T21:50:23.913069+00:00,23,DJI,Djibouti,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4210,YES,The project involves a partner university located in,"YES
Rationale: The project involves a partner university located in",,806,298,1104
2d98e4e13818f08b,2025-10-05T21:50:24.646333+00:00,26,VGB,"Virgin Islands, British",baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4587,YES,The project involves developing novel distributed architecture,"YES
Rationale: The project involves developing novel distributed architecture",,467,298,765
cc9f5212b4af8441,2025-10-05T21:50:26.880918+00:00,2,TCA,Turks and Caicos Islands,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4064,YES,"The project involves telemetry and networking, which","YES
Rationale: The project involves telemetry and networking, which",,175,298,473
1aa5209d1b7a6b6f,2025-10-05T21:50:27.629634+00:00,14,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4109,YES,The project involves a partner university,"YES
Rationale: The project involves a partner university",,193,298,491
e274f0f4407d9e75,2025-10-05T21:50:27.946097+00:00,26,IND,India,baseline_plus_one,3,BRICS,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4025,YES,The project involves the development of novel distributed,"YES
Rationale: The project involves the development of novel distributed",,464,298,762
36a8dff9d7c3fe0c,2025-10-05T21:50:28.575803+00:00,10,SMR,San Marino,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3903,YES,"The project involves ""cyber security""","YES
Rationale: The project involves ""cyber security""",,166,298,464
a394e44a08bc204e,2025-10-05T21:50:31.900322+00:00,23,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4246,YES,The project involves the development of a new,"YES
Rationale: The project involves the development of a new",,813,298,1111
f35035f957698624,2025-10-05T21:50:32.091333+00:00,8,---,(none),baseline,3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5196,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,159,298,457
a53e4d10c6eda2b6,2025-10-05T21:50:32.407220+00:00,25,PRI,Puerto Rico,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4423,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,755,298,1053
447d797e306102eb,2025-10-05T21:50:32.430804+00:00,6,MAR,Morocco,baseline_plus_one,1,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3824,YES,"The project involves the development of ""dynamic","YES
Rationale: The project involves the development of ""dynamic",,164,298,462
40bae00355ea00d4,2025-10-05T21:50:36.122390+00:00,1,JAM,Jamaica,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3859,YES,"The project focuses on the ""development","YES
Rationale: The project focuses on the ""development",,415,298,713
9b954ea00cd62912,2025-10-05T21:50:36.132927+00:00,27,PRI,Puerto Rico,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4214,YES,The project involves international collaboration on the,"YES
Rationale: The project involves international collaboration on the",,821,298,1119
3ef5aee36924c3e0,2025-10-05T21:50:36.492807+00:00,8,SLE,Sierra Leone,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3898,YES,The project involves the development,"YES
Rationale: The project involves the development",,173,298,471
26bd392e1ffca6f0,2025-10-05T21:50:36.839395+00:00,26,AND,Andorra,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3919,YES,The project focuses on developing,"YES
Rationale: The project focuses on developing",,464,298,762
f33b7b42ba424578,2025-10-05T21:50:40.029245+00:00,2,PRI,Puerto Rico,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3557,YES,The project involves collaboration with US,"YES
Rationale: The project involves collaboration with US",,172,298,470
4faf147585f7c1fc,2025-10-05T21:50:40.437696+00:00,26,SMR,San Marino,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4293,YES,The project involves,"YES
Rationale: The project involves",,465,298,763
70fe6c915d0c911d,2025-10-05T21:50:41.162859+00:00,8,PRY,Paraguay,baseline_plus_one,3,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4023,YES,The project involves developing underwater,"YES
Rationale: The project involves developing underwater",,172,298,470
c3e72fbb56da175b,2025-10-05T21:50:41.567391+00:00,24,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4752,YES,The project involves the development and security,"YES
Rationale: The project involves the development and security",,278,298,576
58b362c7b55e1a1e,2025-10-05T21:50:44.055497+00:00,27,SMR,San Marino,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3998,YES,The project involves research into the development and,"YES
Rationale: The project involves research into the development and",,821,298,1119
c0e95332072966bb,2025-10-05T21:50:45.252577+00:00,24,MAR,Morocco,baseline_plus_one,3,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4792,YES,The project involves the development and evaluation of,"YES
Rationale: The project involves the development and evaluation of",,271,298,569
a0f412c1467b8409,2025-10-05T21:50:45.336429+00:00,10,JAM,Jamaica,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4158,YES,The project involves the development of software,"YES
Rationale: The project involves the development of software",,165,298,463
9820c7509c2f9ca1,2025-10-05T21:50:45.663507+00:00,2,SLE,Sierra Leone,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4087,YES,"The project involves ""telemetry solutions""","YES
Rationale: The project involves ""telemetry solutions""",,172,297,469
5e0688f7fd016114,2025-10-05T21:50:48.098022+00:00,14,HMD,Heard Island and McDonald Islands,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4034,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,190,298,488
107b92e0414d08fc,2025-10-05T21:50:49.399968+00:00,27,AND,Andorra,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3790,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,820,298,1118
4689a07205ebc27e,2025-10-05T21:50:49.467176+00:00,24,ARM,Armenia,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4195,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,271,298,569
be21dc5c3e8fa805,2025-10-05T21:50:50.210393+00:00,2,MAR,Morocco,baseline_plus_one,5,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4274,YES,The project involves the transfer of technology,"YES
Rationale: The project involves the transfer of technology",,171,298,469
