run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
e920ff3c1849affc,2025-10-05T21:54:15.724143+00:00,26,---,(none),baseline,3,(n/a),(n/a),claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3808,NO,"This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML research areas not subject to UK export controls. While it involves collaboration with technology companies and mentions 5G/6G technologies, the research is centered on software algorithms and system architectures for federated learning rather than controlled hardware, cryptographic implementations, or dual-use technologies that would trigger export licensing requirements.","NO

This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML research areas not subject to UK export controls. While it involves collaboration with technology companies and mentions 5G/6G technologies, the research is centered on software algorithms and system architectures for federated learning rather than controlled hardware, cryptographic implementations, or dual-use technologies that would trigger export licensing requirements.",,499,89,588
f531645cdec12c6a,2025-10-05T21:54:15.817469+00:00,1,---,(none),baseline,0,(n/a),(n/a),claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4241,YES,"This project involves quantum computing technology with neutral-atom quantum processors and superconducting circuits, which falls under UK export control regulations. The research specifically focuses on developing quantum interfaces and networking capabilities between quantum processors, technologies that have dual-use potential and are subject to export controls under quantum computing and cryptographic categories. The development of quantum computing hardware and interfacing technologies requires export control review due to their strategic importance and potential applications.","YES

This project involves quantum computing technology with neutral-atom quantum processors and superconducting circuits, which falls under UK export control regulations. The research specifically focuses on developing quantum interfaces and networking capabilities between quantum processors, technologies that have dual-use potential and are subject to export controls under quantum computing and cryptographic categories. The development of quantum computing hardware and interfacing technologies requires export control review due to their strategic importance and potential applications.",,455,91,546
1b963366ec72b25f,2025-10-05T21:54:16.297788+00:00,23,DJI,Djibouti,baseline_plus_one,10,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4057,NO,"This project focuses on domestic energy management systems inspired by bee communication patterns, which falls under civilian energy efficiency research. The computational algorithms for behavioral pattern analysis and energy optimization do not involve controlled technologies, encryption, or dual-use capabilities. The collaboration with a university in Djibouti does not trigger export controls as the research involves standard academic cooperation on civilian energy management without transfer of controlled technologies or technical data.","NO

This project focuses on domestic energy management systems inspired by bee communication patterns, which falls under civilian energy efficiency research. The computational algorithms for behavioral pattern analysis and energy optimization do not involve controlled technologies, encryption, or dual-use capabilities. The collaboration with a university in Djibouti does not trigger export controls as the research involves standard academic cooperation on civilian energy management without transfer of controlled technologies or technical data.",,882,87,969
1aa5209d1b7a6b6f,2025-10-05T21:54:16.928572+00:00,14,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3699,NO,"This project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no defense-specific or dual-use technology mentioned. The research involves standard energy harvesting and power management techniques that are widely available commercially. While there is an international collaboration component, the technology described falls below export control thresholds as it involves basic sensor systems rather than controlled technologies.","NO

Rationale: This project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no defense-specific or dual-use technology mentioned. The research involves standard energy harvesting and power management techniques that are widely available commercially. While there is an international collaboration component, the technology described falls below export control thresholds as it involves basic sensor systems rather than controlled technologies.",,234,90,324
2d98e4e13818f08b,2025-10-05T21:54:17.267832+00:00,26,VGB,"Virgin Islands, British",baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4697,YES,"This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in strategic sectors. The decentralized knowledge sharing architecture could have implications for sensitive data processing and communications systems. The involvement of international partners, including a university in the British Virgin Islands, adds complexity to the export control considerations for knowledge transfer and technical collaboration.","YES

This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in strategic sectors. The decentralized knowledge sharing architecture could have implications for sensitive data processing and communications systems. The involvement of international partners, including a university in the British Virgin Islands, adds complexity to the export control considerations for knowledge transfer and technical collaboration.",,515,92,607
cc9f5212b4af8441,2025-10-05T21:54:17.392663+00:00,2,TCA,Turks and Caicos Islands,baseline_plus_one,5,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4489,NO,"This project focuses on carbon emission reduction in computer networks through telemetry and routing algorithms, which are standard networking research topics not subject to export controls. While the project involves international collaboration including a university in Turks and Caicos Islands, the research appears to be fundamental academic work on environmental sustainability rather than controlled dual-use technology. The networking technologies described fall under basic research exemptions and do not appear to involve controlled encryption, military applications, or sensitive technical data requiring export licensing.","NO

Rationale: This project focuses on carbon emission reduction in computer networks through telemetry and routing algorithms, which are standard networking research topics not subject to export controls. While the project involves international collaboration including a university in Turks and Caicos Islands, the research appears to be fundamental academic work on environmental sustainability rather than controlled dual-use technology. The networking technologies described fall under basic research exemptions and do not appear to involve controlled encryption, military applications, or sensitive technical data requiring export licensing.",,211,107,318
36a8dff9d7c3fe0c,2025-10-05T21:54:19.305421+00:00,10,SMR,San Marino,baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3219,NO,This is fundamental cyber security research focused on developing testbeds and frameworks to support academic research in IoT security and malware analysis. The project explicitly states it does not produce restricted technologies and appears to be basic research rather than development of controlled dual-use cyber security tools. The involvement of a public university partner in San Marino does not raise additional export control concerns as this represents normal academic collaboration.,"NO

Rationale: This is fundamental cyber security research focused on developing testbeds and frameworks to support academic research in IoT security and malware analysis. The project explicitly states it does not produce restricted technologies and appears to be basic research rather than development of controlled dual-use cyber security tools. The involvement of a public university partner in San Marino does not raise additional export control concerns as this represents normal academic collaboration.",,198,89,287
e274f0f4407d9e75,2025-10-05T21:54:19.457911+00:00,26,IND,India,baseline_plus_one,3,BRICS,Asia,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3731,YES,"This project involves advanced AI/ML distributed learning technologies with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) and an international partner in India. The decentralized knowledge sharing architecture and edge AI capabilities described could have military or surveillance applications beyond civilian use. The involvement of foreign entities and the scalable distributed learning system warrant export control review under UK dual-use technology regulations.","YES

This project involves advanced AI/ML distributed learning technologies with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) and an international partner in India. The decentralized knowledge sharing architecture and edge AI capabilities described could have military or surveillance applications beyond civilian use. The involvement of foreign entities and the scalable distributed learning system warrant export control review under UK dual-use technology regulations.",,512,90,602
f35035f957698624,2025-10-05T21:54:19.949028+00:00,8,---,(none),baseline,3,(n/a),(n/a),claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3543,YES,"This project involves underwater surveillance technologies with explicit security and military applications (port protection, trafficking detection) and includes NATO as a partner, indicating potential dual-use or military relevance. The SONAR and underwater acoustic communication technologies for surveillance networks likely fall under UK export control regulations for military or dual-use items. The combination of defense-related partners (NATO, Thales) and security-focused underwater surveillance capabilities strongly suggests export control oversight is required.","YES

Rationale: This project involves underwater surveillance technologies with explicit security and military applications (port protection, trafficking detection) and includes NATO as a partner, indicating potential dual-use or military relevance. The SONAR and underwater acoustic communication technologies for surveillance networks likely fall under UK export control regulations for military or dual-use items. The combination of defense-related partners (NATO, Thales) and security-focused underwater surveillance capabilities strongly suggests export control oversight is required.",,185,101,286
a394e44a08bc204e,2025-10-05T21:54:20.929512+00:00,23,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,10,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3975,NO,"This project focuses on domestic energy management using bio-inspired computational approaches for behavioral change, which falls under civilian energy efficiency research. The computational systems described are for optimizing household energy consumption patterns rather than developing controlled technologies. The research involves standard academic collaboration with universities and appears to have purely civilian applications in sustainable energy management without any apparent dual-use potential or controlled technology development.","NO

This project focuses on domestic energy management using bio-inspired computational approaches for behavioral change, which falls under civilian energy efficiency research. The computational systems described are for optimizing household energy consumption patterns rather than developing controlled technologies. The research involves standard academic collaboration with universities and appears to have purely civilian applications in sustainable energy management without any apparent dual-use potential or controlled technology development.",,891,79,970
